time	pi45p2	pi3k_act	pten	pip3	pi3k	lig	rec	pi45p2_pi3k_act	pip3_pten	rec_lig	rec_dimer	rec_phosp
0.0	115.0	0.0	0.0	0.5	0.2	0.00157	0.15	0.0	0.0	0.0	0.0	5e-0
1.0	115.0	2.02811094404e-07	0.0	0.306476677949	0.199994233588	0.00157	0.143394505325	5.56360064942e-06	0.0	0.00634062046152	9.82036914513e-05	3.42334150617e-0
2.0	115.0	1.14417575211e-06	0.0	0.188191451774	0.199968202945	0.00157	0.137203181014	3.0652878905e-05	0.0	0.0110836445346	0.000477113015989	0.00032947420991
3.0	115.0	5.62864260907e-06	0.0	0.117592680402	0.199841245475	0.00157	0.131370238801	0.000153125882179	0.0	0.0141002202711	0.000976603591345	0.0011881668724
4.0	115.0	1.63926587281e-05	0.0	0.0800026560634	0.199532971566	0.00157	0.125846789134	0.000450635775658	0.0	0.0158161876995	0.00142209545601	0.002596416127
5.0	115.0	3.47524514831e-05	0.0	0.0679749909268	0.199003858408	0.00157	0.120596357703	0.000961389140693	0.0	0.0167026455228	0.0017558939207	0.0043946044661
6.0	115.0	6.05423699147e-05	0.0	0.0773382313607	0.198257809411	0.00157	0.115592903357	0.001681648219	0.0	0.0171001882344	0.00198982324901	0.0064136309552
7.0	115.0	9.26593502165e-05	0.0	0.10501012773	0.197326478165	0.00157	0.110817405723	0.00258086248431	0.0	0.0172203130653	0.00215339090649	0.0085277496995
8.0	115.0	0.000129616730683	0.0	0.148094497079	0.196253037441	0.00157	0.106255211374	0.00361734582783	0.0	0.0171863799314	0.0022721199525	0.01065708439
9.0	115.0	0.000169910463688	0.0	0.203675045649	0.195081365606	0.00157	0.101894344258	0.00474872393012	0.0	0.0170685030387	0.00236335705661	0.01275521929
10.0	115.0	0.000212206622933	0.0	0.26889203099	0.193850474506	0.00157	0.0977245062099	0.00593731887153	0.0	0.0169061397292	0.00243777080217	0.014796906228
11.0	115.0	0.000255410713948	0.0	0.341080734129	0.192592424924	0.00157	0.0937365005137	0.00715216436188	0.0	0.0167214256948	0.00250163350543	0.016769403390
12.0	115.0	0.00029867194721	0.0	0.417880328721	0.191332168906	0.00157	0.0899219007025	0.00836915914724	0.0	0.0165267677847	0.00255856344943	0.01866710230
13.0	115.0	0.000341357545777	0.0	0.497290886405	0.190088284195	0.00157	0.0862728570746	0.00957035825943	0.0	0.0163291279781	0.00261064774099	0.020488359732
14.0	115.0	0.000383016054298	0.0	0.577683417879	0.188874039687	0.00157	0.082781983046	0.0107429442591	0.0	0.016132387282	0.00265909909123	0.022233715744
