time	pi45p2	pi3k_act	pten	pip3	pi3k	lig	rec	pi45p2_pi3k_act	pip3_pten	rec_lig	rec_dimer	rec_phosp
0.0	115.0	0.0	0.0489482262668	0.5	0.2	0.00157	0.15	0.0	0.0	0.0	0.0	5e-0
1.0	115.0	2.02811295794e-07	0.0489482262668	0.212455821939	0.199994233582	0.00157	0.143394505326	5.56360659883e-06	0.00860577750125	0.00634062051577	9.82037091926e-05	3.4233370114e-0
2.0	115.0	1.1441757888e-06	0.0489482262668	0.0908860569752	0.199968202947	0.00157	0.137203181015	3.06528771534e-05	0.00367860435796	0.0110836446048	0.000477113023374	0.00032947416660
3.0	115.0	5.62864463842e-06	0.0489482262668	0.0407446139906	0.199841245394	0.00157	0.131370238787	0.000153125961736	0.0016331332591	0.0141002209122	0.000976603307094	0.0011881668431
4.0	115.0	1.63926598885e-05	0.0489482262668	0.0243079299868	0.199532971528	0.00157	0.12584678913	0.000450635811999	0.000931342050584	0.0158161880853	0.00142209540126	0.0025964159910
5.0	115.0	3.47524484413e-05	0.0489482262668	0.0267858760605	0.199003858476	0.00157	0.120596357676	0.00096138907605	0.000968591109006	0.0167026434399	0.00175589302231	0.0043946064195
6.0	115.0	6.05423964506e-05	0.0489482262668	0.0421795376728	0.198257808841	0.00157	0.115592903215	0.00168164876288	0.00150188873373	0.0171001862845	0.00198982168761	0.0064136335626
7.0	115.0	9.26593980941e-05	0.0489482262668	0.0674682874417	0.197326476776	0.00157	0.110817405459	0.00258086382593	0.00241255844183	0.0172203127482	0.00215338970424	0.0085277511921
8.0	115.0	0.000129616801988	0.0489482262668	0.100502894508	0.19625303535	0.00157	0.106255211002	0.00361734784839	0.00361882686655	0.0171863812408	0.0022721194845	0.010657084394
9.0	115.0	0.000169910471211	0.0489482262668	0.13939874675	0.195081365391	0.00157	0.101894344041	0.00474872413806	0.00504982847734	0.0170685008816	0.00236335719218	0.012755220346
10.0	115.0	0.000212206515933	0.0489482262668	0.18244573863	0.193850477683	0.00157	0.0977245064183	0.00593731580101	0.00664120733004	0.016906128803	0.00243776910893	0.014796913280
11.0	115.0	0.000255410651033	0.0489482262668	0.228145886167	0.192592426803	0.00157	0.0937365006383	0.00715216254585	0.00833634874494	0.0167214172234	0.00250163136275	0.016769409706
12.0	115.0	0.000298671949785	0.0489482262668	0.275248079961	0.191332168837	0.00157	0.089921900598	0.00836915921322	0.0100877528651	0.0165267649024	0.00255856262245	0.018667104627
