time	pi45p2	pi3k_act	pten	pip3	pi3k	lig	rec	pi45p2_pi3k_act	pip3_pten	rec_lig	rec_dimer	rec_phosp
0.0	115.0	0.0	0.73461213074	0.5	0.2	0.00157	0.15	0.0	0.0	0.0	0.0	5e-0
1.0	115.0	1.29656709048e-07	0.73461213074	0.0892625645275	0.1999965495	0.00157	0.143394505325	3.32084361805e-06	0.107118567885	0.00634062045008	9.82036877772e-05	3.42334245543e-0
2.0	115.0	7.20182458154e-07	0.73461213074	0.0163674371893	0.199981111703	0.00157	0.137203181018	1.8168114125e-05	0.0679310283869	0.0110836445666	0.000477113146338	0.0003294740611
3.0	115.0	3.60770970492e-06	0.73461213074	0.00442547019701	0.199904459356	0.00157	0.131370238814	9.19329345242e-05	0.0347604406443	0.0141002201282	0.000976603717621	0.0011881668113
4.0	115.0	1.08898278183e-05	0.73461213074	0.00561594746044	0.19970963497	0.00157	0.125846789153	0.000279475202045	0.0180664909125	0.0158161862197	0.00142209547521	0.0025964168386
5.0	115.0	2.4019949371e-05	0.73461213074	0.012505989685	0.199356867383	0.00157	0.120596357665	0.00061911266787	0.0127782020135	0.0167026420656	0.00175589281232	0.0043946073222
6.0	115.0	4.35891377642e-05	0.73461213074	0.0243265856914	0.198829766754	0.00157	0.115592903194	0.00112664410783	0.0152374560174	0.0171001855251	0.0019898216119	0.0064136340286
7.0	115.0	6.95075803742e-05	0.73461213074	0.0410255454983	0.198130507768	0.00157	0.110817405456	0.00179998465187	0.0236806654059	0.0172203118911	0.00215338977796	0.0085277515485
8.0	115.0	0.000101265088739	0.73461213074	0.0623610199946	0.197272767925	0.00157	0.106255211006	0.00262596698657	0.0372343994604	0.0171863804301	0.00227211950628	0.010657084775
9.0	115.0	0.000138138703894	0.73461213074	0.0878818399437	0.196276068446	0.00157	0.101894343784	0.0035857928506	0.0553173345301	0.0170685059861	0.00236335712421	0.012755217990
10.0	115.0	0.000179327910585	0.73461213074	0.117023368058	0.195162080543	0.00157	0.097724505698	0.00465859154597	0.0774027100368	0.0169061435521	0.00243777160846	0.014796903766
11.0	115.0	0.000224033716772	0.73461213074	0.149185391759	0.193952461543	0.00157	0.0937364999795	0.00582350474006	0.10295493883	0.0167214304188	0.00250163447403	0.016769400326
12.0	115.0	0.000271501137135	0.73461213074	0.183779949974	0.192667690641	0.00157	0.0899219001627	0.00706080822164	0.131431308493	0.0165267727914	0.0025585646727	0.018667098850
13.0	115.0	0.000321039974244	0.73461213074	0.220257381714	0.191326498197	0.00157	0.0862728566342	0.00835246182904	0.162300042517	0.016329130873	0.00261064854634	0.020488357700
14.0	115.0	0.000372032803058	0.73461213074	0.258118516671	0.189945645033	0.00157	0.0827819826186	0.00968232216416	0.195057533431	0.0161323903476	0.00265909984487	0.02223371367
15.0	115.0	0.000423936071529	0.73461213074	0.296919029655	0.188539890207	0.00157	0.0794422832921	0.0110361737211	0.229239728069	0.0159387030665	0.00270463926433	0.023904867556
16.0	115.0	0.000476277458398	0.73461213074	0.33626941887	0.187122061293	0.00157	0.0762471095455	0.0124016612484	0.264428285759	0.0157492472862	0.0027477123565	0.025504109227
17.0	115.0	0.000528651123091	0.73461213074	0.375832390736	0.185703182461	0.00157	0.0731901270777	0.0137681664157	0.300252462221	0.0155646366476	0.00278860529161	0.027034012845
18.0	115.0	0.000580712197931	0.73461213074	0.415319182092	0.184292623485	0.00157	0.0702652930827	0.0151266643174	0.336388311322	0.0153851633735	0.00282751291427	0.028497258857
19.0	115.0	0.000632170992867	0.73461213074	0.454485384763	0.182898256487	0.00157	0.0674668376796	0.0164695725199	0.372556416446	0.0152109418589	0.0028645791375	0.029896531093
20.0	115.0	0.000682787190394	0.73461213074	0.493126535758	0.18152661361	0.00157	0.0647892489392	0.0177905992001	0.408518617974	0.0150419818487	0.00289991668734	0.031234467918
21.0	115.0	0.000732364288526	0.73461213074	0.531073816751	0.180183037356	0.00157	0.0622272598928	0.0190845983556	0.444074271446	0.0148782287087	0.00293361791258	0.032513637786
22.0	115.0	0.000780744464179	0.73461213074	0.56819002972	0.178871820161	0.00157	0.0597758364737	0.0203474353745	0.479056554165	0.0147195938662	0.00296576306495	0.033736521765
23.0	115.0	0.000827803764136	0.73461213074	0.604365795616	0.177596334733	0.00157	0.0574301665154	0.0215758615027	0.513328829246	0.0145659712907	0.0029964247099	0.034905506387
24.0	115.0	0.000873447672121	0.73461213074	0.639516012296	0.176359154375	0.00157	0.0551856495463	0.0227673979533	0.546781118614	0.0144172458862	0.00302566979846	0.036022882485
25.0	115.0	0.000917607133388	0.73461213074	0.673576658758	0.175162160861	0.00157	0.0530378872914	0.0239202320053	0.5793268197	0.0142732969089	0.0030535606954	0.037090847204
26.0	115.0	0.000960234948663	0.73461213074	0.706501886709	0.174006642314	0.00157	0.0509826746065	0.0250331227378	0.610899674707	0.0141340003349	0.00308015591645	0.038111506612
27.0	115.0	0.00100130264387	0.73461213074	0.738261485151	0.172893378164	0.00157	0.0490159909382	0.0261053191921	0.64145108602	0.0139992306143	0.00310551070814	0.039086878515
28.0	115.0	0.00104079759955	0.73461213074	0.768838554979	0.171822717079	0.00157	0.0471339919994	0.0271364853217	0.67094768287	0.0138688639529	0.00312967787131	0.040018894152
29.0	115.0	0.00107872051754	0.73461213074	0.798227441043	0.170794645732	0.00157	0.0453330019658	0.02812663375	0.699369111639	0.0137427786509	0.00315270789766	0.04090940179
30.0	115.0	0.00111508313594	0.73461213074	0.82643186142	0.169808850849	0.00157	0.0436095059839	0.0290760660155	0.726706004898	0.0136208547118	0.003174649049	0.041760170603
31.0	115.0	0.00114990630703	0.73461213074	0.853463334355	0.168864771382	0.00157	0.0419601430933	0.029985322311	0.752958258527	0.0135029740121	0.00319554750234	0.042572893944
32.0	115.0	0.00118321819857	0.73461213074	0.879339693081	0.16796164738	0.00157	0.0403816993151	0.0308551344211	0.778133408473	0.0133890203681	0.0032154473905	0.043349192767
33.0	115.0	0.0012150529174	0.73461213074	0.904083946455	0.167098557354	0.00157	0.0388711012754	0.0316863897288	0.802245351208	0.0132788793649	0.00323439084308	0.044090618836
34.0	115.0	0.00124544927537	0.73461213074	0.927723263121	0.166274451749	0.00157	0.0374254100358	0.0324800989754	0.825313213183	0.0131724390071	0.00325241824778	0.044798657230
35.0	115.0	0.00127444962464	0.73461213074	0.950287992499	0.165488184764	0.00157	0.0360418150881	0.0332373656111	0.847360270931	0.0130695896773	0.0032695682713	0.04547472934
36.0	115.0	0.00130209888796	0.73461213074	0.971810874798	0.164738540325	0.00157	0.0347176286643	0.0339593607874	0.868413045113	0.0129702240948	0.00328587800837	0.046120195612
37.0	115.0	0.00132844377905	0.73461213074	0.992326376592	0.164024253552	0.00157	0.0334502803463	0.0346473026686	0.888500548433	0.012874237274	0.00330138302419	0.046736358165
